ENSEMBL	idx	TX_LENGTH
ENSG00000265123.2	33100	288
ENSG00000249057.1	33101	658
ENSG00000275553.4	33102	1218
ENSG00000259421.1	33103	258
ENSG00000238382.1	33104	105
ENSG00000232701.1	33105	481
ENSG00000236357.1	33106	867
ENSG00000218976.2	33107	1314
ENSG00000275157.1	33108	122
ENSG00000279310.1	33109	261
ENSG00000248790.1	33110	273
ENSG00000236577.1	33111	219
ENSG00000253026.1	33112	104
ENSG00000230073.1	33113	727
ENSG00000236380.5	33114	772
ENSG00000207075.1	33115	108
ENSG00000230318.2	33116	1621
ENSG00000207178.1	33117	107
ENSG00000168724.17	33118	9556
ENSG00000274579.1	33119	123
ENSG00000252072.1	33120	124
ENSG00000244280.1	33121	1708
ENSG00000274711.1	33122	264
ENSG00000221525.1	33123	86
ENSG00000206862.1	33124	111
ENSG00000202296.1	33125	107
ENSG00000275448.1	33126	198
ENSG00000204121.2	33127	1742
ENSG00000201426.1	33128	101
ENSG00000283561.1	33129	80
ENSG00000279583.1	33130	1008
ENSG00000229664.1	33131	480
ENSG00000270412.1	33132	439
ENSG00000232036.2	33133	1325
ENSG00000202070.1	33134	107
ENSG00000215037.2	33135	481
ENSG00000228735.1	33136	757
ENSG00000172878.14	33137	4490
ENSG00000234724.1	33138	1445
ENSG00000187870.7	33139	1052
ENSG00000254436.1	33140	397
ENSG00000201207.1	33141	114
ENSG00000197674.7	33142	1444
ENSG00000236543.3	33143	1833
ENSG00000271611.1	33144	144
ENSG00000226967.1	33145	1145
ENSG00000236763.2	33146	379
ENSG00000250118.1	33147	280
ENSG00000248774.1	33148	521
ENSG00000213671.3	33149	1264
ENSG00000277227.1	33150	225
ENSG00000272746.1	33151	611
ENSG00000201671.1	33152	99
ENSG00000266968.2	33153	1785
ENSG00000274481.1	33154	400
ENSG00000227370.1	33155	456
ENSG00000271851.1	33156	2374
ENSG00000237841.1	33157	191
ENSG00000138434.17	33158	9685
ENSG00000207386.1	33159	105
ENSG00000259016.1	33160	554
ENSG00000228523.1	33161	728
ENSG00000157111.13	33162	1250
ENSG00000184856.7	33163	825
ENSG00000256963.1	33164	283
ENSG00000199719.1	33165	309
ENSG00000239466.3	33166	276
ENSG00000279294.1	33167	2059
ENSG00000253583.1	33168	730
ENSG00000265327.2	33169	300
ENSG00000267220.1	33170	283
ENSG00000271568.1	33171	1084
ENSG00000225765.2	33172	846
ENSG00000202167.1	33173	166
ENSG00000201635.1	33174	112
ENSG00000249452.2	33175	432
ENSG00000231686.1	33176	988
ENSG00000217767.2	33177	460
ENSG00000122304.11	33178	724
ENSG00000239726.3	33179	275
ENSG00000237977.1	33180	563
ENSG00000278590.1	33181	299
ENSG00000268955.2	33182	661
ENSG00000251791.1	33183	265
ENSG00000251456.1	33184	558
ENSG00000201945.1	33185	132
ENSG00000243260.3	33186	299
ENSG00000207391.1	33187	102
ENSG00000248822.1	33188	287
ENSG00000249975.1	33189	919
ENSG00000275601.1	33190	635
ENSG00000253615.1	33191	150
ENSG00000232375.1	33192	331
ENSG00000261298.1	33193	1677
ENSG00000229274.2	33194	1175
ENSG00000241787.1	33195	1367
ENSG00000241834.3	33196	281
ENSG00000235312.1	33197	187
ENSG00000207742.3	33198	80
ENSG00000224802.2	33199	798
ENSG00000207270.1	33200	107
ENSG00000237784.1	33201	356
ENSG00000228166.1	33202	876
ENSG00000227019.2	33203	513
ENSG00000232054.1	33204	893
ENSG00000232644.1	33205	606
ENSG00000223626.1	33206	657
ENSG00000267457.1	33207	544
ENSG00000201860.1	33208	103
ENSG00000256923.1	33209	424
ENSG00000105507.3	33210	2097
ENSG00000222774.1	33211	305
ENSG00000254665.1	33212	744
ENSG00000252982.1	33213	224
ENSG00000201021.1	33214	106
ENSG00000264316.1	33215	781
ENSG00000240103.2	33216	2247
ENSG00000225900.1	33217	297
ENSG00000275068.1	33218	106
ENSG00000177504.10	33219	815
ENSG00000251080.1	33220	482
ENSG00000239595.3	33221	290
ENSG00000274898.1	33222	539
ENSG00000187180.3	33223	614
ENSG00000223651.1	33224	2267
ENSG00000250596.2	33225	2214
ENSG00000241281.1	33226	378
ENSG00000222244.1	33227	120
ENSG00000222335.1	33228	105
ENSG00000240809.1	33229	1411
ENSG00000232517.2	33230	6996
ENSG00000265564.1	33231	307
ENSG00000279589.1	33232	1193
ENSG00000228433.2	33233	1000
ENSG00000242818.3	33234	292
ENSG00000226500.2	33235	410
ENSG00000006659.13	33236	904
ENSG00000202058.1	33237	283
ENSG00000266127.1	33238	1166
ENSG00000199282.1	33239	131
ENSG00000244292.1	33240	727
ENSG00000239899.3	33241	275
ENSG00000279611.1	33242	926
ENSG00000252606.1	33243	99
ENSG00000228304.1	33244	897
ENSG00000211764.1	33245	50
ENSG00000221369.1	33246	89
ENSG00000252656.1	33247	250
ENSG00000276193.1	33248	282
ENSG00000188660.4	33249	4282
ENSG00000238750.1	33250	62
ENSG00000228968.1	33251	529
ENSG00000254789.3	33252	897
ENSG00000182854.8	33253	2119
ENSG00000174677.4	33254	907
ENSG00000259232.2	33255	297
ENSG00000274549.1	33256	410
ENSG00000268681.1	33257	208
ENSG00000225147.1	33258	377
ENSG00000260417.1	33259	3455
ENSG00000255909.1	33260	309
ENSG00000231167.3	33261	999
ENSG00000241604.3	33262	296
ENSG00000202339.1	33263	141
ENSG00000262543.2	33264	1266
ENSG00000201827.1	33265	130
ENSG00000257604.1	33266	243
ENSG00000226211.1	33267	357
ENSG00000274749.1	33268	721
ENSG00000235083.1	33269	407
ENSG00000252882.1	33270	99
ENSG00000183640.6	33271	578
ENSG00000244578.1	33272	3889
ENSG00000257474.5	33273	1394
ENSG00000203970.4	33274	531
ENSG00000204876.4	33275	2536
ENSG00000253354.2	33276	1464
ENSG00000280115.1	33277	767
ENSG00000279253.1	33278	1461
ENSG00000282308.1	33279	573
ENSG00000175110.11	33280	5382
ENSG00000238054.3	33281	1202
ENSG00000287053.1	33282	1454
ENSG00000252373.1	33283	75
ENSG00000248770.1	33284	207
ENSG00000266079.5	33285	701
ENSG00000223709.6	33286	1330
ENSG00000199592.1	33287	111
ENSG00000267574.1	33288	250
ENSG00000219653.1	33289	329
ENSG00000264030.2	33290	264
ENSG00000257948.2	33291	1910
ENSG00000280434.1	33292	14262
ENSG00000233235.1	33293	797
ENSG00000241667.1	33294	749
ENSG00000229483.2	33295	264
ENSG00000233291.1	33296	636
ENSG00000271833.1	33297	628
ENSG00000206827.1	33298	107
ENSG00000227882.1	33299	2310
ENSG00000239699.1	33300	974
ENSG00000260072.1	33301	6510
ENSG00000278993.1	33302	1828
ENSG00000280384.1	33303	2045
ENSG00000227275.1	33304	517
ENSG00000227541.1	33305	688
ENSG00000251719.1	33306	100
ENSG00000243044.1	33307	166
ENSG00000227604.3	33308	345
ENSG00000216629.1	33309	926
ENSG00000258568.1	33310	579
ENSG00000213724.4	33311	587
ENSG00000241874.1	33312	409
ENSG00000244722.1	33313	869
ENSG00000259655.1	33314	739
ENSG00000249141.1	33315	600
ENSG00000262500.1	33316	1439
ENSG00000163630.11	33317	4042
ENSG00000201912.1	33318	330
ENSG00000271389.1	33319	1469
ENSG00000251286.2	33320	1042
ENSG00000270718.1	33321	235
ENSG00000259369.1	33322	129
ENSG00000248929.1	33323	278
ENSG00000254320.1	33324	300
ENSG00000229982.1	33325	986
ENSG00000233876.2	33326	1008
ENSG00000251746.1	33327	99
ENSG00000260683.1	33328	1900
ENSG00000184724.5	33329	500
ENSG00000230571.2	33330	391
ENSG00000273973.1	33331	560
ENSG00000229002.1	33332	264
ENSG00000242986.2	33333	423
ENSG00000225356.3	33334	336
ENSG00000239438.1	33335	339
ENSG00000255254.1	33336	259
ENSG00000276533.1	33337	498
ENSG00000243905.3	33338	304
ENSG00000196141.14	33339	10453
ENSG00000252026.1	33340	96
ENSG00000254170.1	33341	791
ENSG00000243953.1	33342	521
ENSG00000264587.5	33343	986
ENSG00000272736.5	33344	769
ENSG00000224048.6	33345	3348
ENSG00000253425.2	33346	472
ENSG00000223087.2	33347	105
ENSG00000243541.3	33348	293
ENSG00000226938.1	33349	383
ENSG00000257444.1	33350	453
ENSG00000250298.6	33351	1516
ENSG00000273368.1	33352	513
ENSG00000261751.1	33353	2085
ENSG00000267407.2	33354	736
ENSG00000248426.1	33355	279
ENSG00000138794.10	33356	1943
ENSG00000057149.16	33357	1707
ENSG00000260974.1	33358	262
ENSG00000267655.1	33359	714
ENSG00000105281.12	33360	3332
ENSG00000286613.1	33361	870
ENSG00000273328.5	33362	3849
ENSG00000243494.1	33363	307
ENSG00000196104.11	33364	4482
ENSG00000250703.1	33365	148
ENSG00000196418.12	33366	4517
ENSG00000234977.1	33367	454
ENSG00000278945.1	33368	100
ENSG00000277250.1	33369	341
ENSG00000234383.1	33370	1330
ENSG00000200926.1	33371	120
ENSG00000263405.1	33372	1144
ENSG00000226043.2	33373	1532
ENSG00000122557.11	33374	3581
ENSG00000201496.1	33375	301
ENSG00000198535.5	33376	3445
ENSG00000176183.8	33377	1089
ENSG00000234264.1	33378	1247
ENSG00000286204.1	33379	1003
ENSG00000080910.13	33380	2750
ENSG00000287301.1	33381	600
ENSG00000249099.1	33382	487
ENSG00000253463.1	33383	577
ENSG00000242162.1	33384	442
ENSG00000238257.1	33385	201
ENSG00000216285.5	33386	765
ENSG00000273730.1	33387	153
ENSG00000200408.1	33388	109
ENSG00000227382.1	33389	1070
ENSG00000288026.1	33390	2913
ENSG00000251336.1	33391	401
ENSG00000024526.17	33392	5904
ENSG00000183153.7	33393	4086
ENSG00000228149.1	33394	1211
ENSG00000224296.3	33395	535
ENSG00000243911.3	33396	242
ENSG00000252802.1	33397	102
ENSG00000218418.2	33398	5914
ENSG00000241882.1	33399	545
ENSG00000234211.2	33400	1015
ENSG00000252289.1	33401	119
ENSG00000239350.2	33402	179
ENSG00000277135.1	33403	981
ENSG00000252650.1	33404	111
ENSG00000258262.1	33405	865
ENSG00000225215.1	33406	1186
ENSG00000214319.2	33407	1095
ENSG00000147223.6	33408	1196
ENSG00000262154.1	33409	335
ENSG00000099958.15	33410	3796
ENSG00000230997.5	33411	316
ENSG00000180613.11	33412	1787
ENSG00000182776.4	33413	2369
ENSG00000199577.1	33414	106
ENSG00000225094.3	33415	852
ENSG00000254938.1	33416	566
ENSG00000236811.1	33417	998
ENSG00000278905.1	33418	3242
ENSG00000278975.1	33419	1676
ENSG00000252316.1	33420	96
ENSG00000280035.1	33421	2660
ENSG00000252358.1	33422	247
ENSG00000201595.1	33423	118
ENSG00000200313.1	33424	155
ENSG00000267311.1	33425	1100
ENSG00000211727.3	33426	392
ENSG00000240051.1	33427	466
ENSG00000276786.1	33428	977
ENSG00000250929.2	33429	556
ENSG00000232422.1	33430	1438
ENSG00000213028.3	33431	906
ENSG00000249531.2	33432	868
ENSG00000263410.2	33433	258
ENSG00000215403.1	33434	992
ENSG00000266227.1	33435	867
ENSG00000182631.7	33436	2533
ENSG00000260343.1	33437	6897
ENSG00000279724.1	33438	228
ENSG00000227645.2	33439	674
ENSG00000231423.1	33440	597
ENSG00000243877.1	33441	577
ENSG00000236318.2	33442	972
ENSG00000170454.6	33443	2170
ENSG00000229485.1	33444	240
ENSG00000229104.1	33445	948
ENSG00000199153.1	33446	70
ENSG00000254037.2	33447	497
ENSG00000202532.1	33448	106
ENSG00000236081.1	33449	989
ENSG00000220181.1	33450	726
ENSG00000273691.1	33451	1049
ENSG00000273447.1	33452	700
ENSG00000268034.1	33453	747
ENSG00000236136.1	33454	842
ENSG00000287892.1	33455	1230
ENSG00000253160.1	33456	535
ENSG00000234622.6_PAR_Y	33457	548
ENSG00000253130.2	33458	2465
ENSG00000273767.1	33459	76
ENSG00000255689.1	33460	376
ENSG00000248807.1	33461	532
ENSG00000283519.1	33462	81
ENSG00000230294.4	33463	2009
ENSG00000240882.1	33464	1227
ENSG00000255713.2	33465	2083
ENSG00000249764.1	33466	168
ENSG00000253958.2	33467	2160
ENSG00000254153.1	33468	510
ENSG00000272804.3	33469	1578
ENSG00000228944.1	33470	527
ENSG00000267799.1	33471	1400
ENSG00000277662.1	33472	497
ENSG00000284717.1	33473	975
ENSG00000250728.1	33474	458
ENSG00000263616.2	33475	304
ENSG00000162385.11	33476	1363
ENSG00000287664.1	33477	401
ENSG00000238410.1	33478	135
ENSG00000272456.1	33479	1003
ENSG00000204933.3	33480	935
ENSG00000260385.1	33481	1923
ENSG00000196171.3	33482	975
ENSG00000253505.3	33483	1676
ENSG00000252041.1	33484	133
ENSG00000249890.1	33485	685
ENSG00000261734.1	33486	2314
ENSG00000249735.1	33487	545
ENSG00000200852.1	33488	119
ENSG00000206422.2	33489	923
ENSG00000252505.1	33490	98
ENSG00000242808.10	33491	31637
ENSG00000202388.1	33492	110
ENSG00000253343.1	33493	397
ENSG00000223811.1	33494	507
ENSG00000225108.1	33495	1456
ENSG00000220913.1	33496	489
ENSG00000241975.1	33497	318
ENSG00000283412.1	33498	61
ENSG00000224371.6	33499	891
ENSG00000282946.1	33500	952
ENSG00000131910.5	33501	1165
ENSG00000226954.1	33502	3775
ENSG00000261303.6	33503	2668
ENSG00000108417.4	33504	1743
ENSG00000176294.6	33505	3699
ENSG00000198854.5	33506	949
ENSG00000160882.13	33507	4206
ENSG00000284500.3	33508	1763
ENSG00000171360.4	33509	2691
ENSG00000258573.6	33510	2769
ENSG00000252040.1	33511	132
ENSG00000241251.2	33512	478
ENSG00000238102.2	33513	2268
ENSG00000140451.13	33514	4656
ENSG00000278104.1	33515	68
ENSG00000243466.1	33516	532
ENSG00000197134.13	33517	5168
ENSG00000258616.5	33518	1144
ENSG00000250456.1	33519	2216
ENSG00000242732.4	33520	4779
ENSG00000226361.5	33521	1207
ENSG00000234244.2	33522	1272
ENSG00000257226.2	33523	1241
ENSG00000224711.2	33524	1385
ENSG00000107447.8	33525	1959
ENSG00000184148.4	33526	751
ENSG00000275719.1	33527	1229
ENSG00000251325.1	33528	649
ENSG00000226566.2	33529	526
ENSG00000231940.1	33530	580
ENSG00000158055.16	33531	3905
ENSG00000227920.3	33532	1147
ENSG00000258766.1	33533	1597
ENSG00000225297.1	33534	185
ENSG00000226490.2	33535	660
ENSG00000185221.6	33536	983
ENSG00000234296.1	33537	472
ENSG00000213201.3	33538	408
ENSG00000222031.1	33539	469
ENSG00000273210.1	33540	456
ENSG00000248621.2	33541	175
ENSG00000228423.2	33542	353
ENSG00000234016.1	33543	199
ENSG00000248518.1	33544	540
ENSG00000267309.1	33545	1392
ENSG00000283237.1	33546	97
ENSG00000227118.3	33547	490
ENSG00000125872.8	33548	2935
ENSG00000280311.1	33549	975
ENSG00000256440.1	33550	373
ENSG00000250855.1	33551	481
ENSG00000230023.2	33552	1849
ENSG00000177992.10	33553	4431
ENSG00000285829.1	33554	1893
ENSG00000187980.6	33555	3298
ENSG00000237220.1	33556	545
ENSG00000228232.1	33557	1005
ENSG00000286270.2	33558	1280
ENSG00000258597.3	33559	931
ENSG00000262979.1	33560	653
ENSG00000177042.14	33561	4071
ENSG00000248432.1	33562	300
ENSG00000226555.1	33563	1263
ENSG00000142224.16	33564	6239
ENSG00000230834.1	33565	338
ENSG00000213959.2	33566	564
ENSG00000282668.1	33567	778
ENSG00000270759.1	33568	325
ENSG00000141096.6	33569	1738
ENSG00000230843.1	33570	453
ENSG00000233243.1	33571	457
ENSG00000199971.1	33572	109
ENSG00000271682.1	33573	351
ENSG00000128310.3	33574	1147
ENSG00000251235.3	33575	475
ENSG00000288017.1	33576	1611
ENSG00000228476.2	33577	1136
ENSG00000216560.4	33578	2087
ENSG00000228064.1	33579	657
ENSG00000236187.1	33580	1042
ENSG00000179253.3	33581	2000
ENSG00000201791.1	33582	119
ENSG00000179817.5	33583	1444
ENSG00000213722.9	33584	2363
ENSG00000235785.1	33585	564
ENSG00000197586.13	33586	6673
ENSG00000265469.1	33587	325
ENSG00000226116.1	33588	854
ENSG00000225196.2	33589	316
ENSG00000205581.11	33590	5042
ENSG00000170500.13	33591	15117
ENSG00000204186.10	33592	10901
ENSG00000241098.1	33593	1808
ENSG00000010030.14	33594	2374
ENSG00000179598.6	33595	2578
ENSG00000267365.1	33596	2442
ENSG00000114439.19	33597	11892
ENSG00000166670.10	33598	1759
ENSG00000226887.8	33599	4022
ENSG00000258140.2	33600	1749
ENSG00000257398.8	33601	3143
ENSG00000280431.1	33602	724
ENSG00000123595.8	33603	2113
ENSG00000133740.11	33604	5999
ENSG00000259682.1	33605	391
ENSG00000151834.16	33606	16898
ENSG00000197121.15	33607	12761
ENSG00000205268.11	33608	10601
ENSG00000259614.2	33609	843
ENSG00000218416.4	33610	3235
ENSG00000237804.1	33611	960
ENSG00000250271.2	33612	523
ENSG00000233952.1	33613	532
ENSG00000063587.15	33614	8147
ENSG00000101596.16	33615	12447
ENSG00000287804.1	33616	987
ENSG00000137269.15	33617	4901
ENSG00000115295.20	33618	7781
ENSG00000286313.1	33619	2129
ENSG00000271218.1	33620	456
ENSG00000276471.1	33621	306
ENSG00000154640.15	33622	2304
ENSG00000234646.7	33623	1095
ENSG00000110104.13	33624	3342
ENSG00000168615.12	33625	7030
ENSG00000246211.2	33626	2157
ENSG00000151348.15	33627	11695
ENSG00000227598.1	33628	385
ENSG00000286273.1	33629	1332
ENSG00000170946.15	33630	8578
ENSG00000171408.14	33631	5941
ENSG00000233299.1	33632	280
ENSG00000187902.11	33633	6083
ENSG00000133119.13	33634	2858
ENSG00000225156.2	33635	2685
ENSG00000235610.1	33636	787
ENSG00000264530.2	33637	260
ENSG00000253174.2	33638	1189
ENSG00000071242.12	33639	8251
ENSG00000053438.11	33640	1329
ENSG00000129596.5	33641	1894
ENSG00000071127.17	33642	7827
ENSG00000134317.18	33643	7952
ENSG00000122779.18	33644	9301
ENSG00000117598.13	33645	4699
ENSG00000178015.5	33646	2056
ENSG00000186369.10	33647	4637
ENSG00000284669.1	33648	4975
ENSG00000286420.1	33649	792
ENSG00000240015.2	33650	621
ENSG00000046651.15	33651	5176
ENSG00000263050.1	33652	443
ENSG00000273759.1	33653	677
ENSG00000215102.2	33654	1115
ENSG00000233318.2	33655	356
ENSG00000233934.2	33656	167
ENSG00000248722.1	33657	583
ENSG00000253795.1	33658	940
ENSG00000224438.3	33659	468
ENSG00000258230.2	33660	642
ENSG00000224822.1	33661	1754
ENSG00000230803.1	33662	322
ENSG00000222890.1	33663	103
ENSG00000271739.1	33664	126
ENSG00000225880.5	33665	1317
ENSG00000229036.7	33666	5136
ENSG00000271003.1	33667	276
ENSG00000223649.1	33668	491
ENSG00000255524.7	33669	508
ENSG00000220157.4	33670	961
ENSG00000288525.1	33671	1153
ENSG00000285006.1	33672	529
ENSG00000236101.1	33673	377
ENSG00000223967.1	33674	136
ENSG00000244146.1	33675	446
ENSG00000242329.1	33676	276
ENSG00000228868.3	33677	1580
ENSG00000241344.1	33678	477
ENSG00000225620.1	33679	365
ENSG00000244527.1	33680	480
ENSG00000261770.1	33681	3666
ENSG00000243352.3	33682	266
ENSG00000259665.1	33683	370
ENSG00000269867.1	33684	679
ENSG00000212186.1	33685	101
ENSG00000244086.1	33686	357
ENSG00000229996.1	33687	428
ENSG00000212900.3	33688	714
ENSG00000270987.1	33689	736
ENSG00000263218.2	33690	455
ENSG00000270124.1	33691	601
ENSG00000207049.1	33692	102
ENSG00000286453.1	33693	1608
ENSG00000239992.1	33694	316
ENSG00000244705.1	33695	938
ENSG00000222598.1	33696	184
ENSG00000226058.1	33697	469
ENSG00000283534.1	33698	70
ENSG00000223828.1	33699	270
ENSG00000229526.2	33700	755
ENSG00000229302.1	33701	515
ENSG00000229484.1	33702	438
ENSG00000232177.1	33703	397
ENSG00000207292.1	33704	113
ENSG00000178201.4	33705	2353
ENSG00000284343.1	33706	75
ENSG00000174914.2	33707	3611
ENSG00000259585.2	33708	1192
ENSG00000234192.1	33709	348
ENSG00000274204.1	33710	668
ENSG00000231198.1	33711	508
ENSG00000251399.1	33712	355
ENSG00000243641.3	33713	959
ENSG00000233517.1	33714	578
ENSG00000218730.1	33715	406
ENSG00000256341.1	33716	575
ENSG00000279144.1	33717	469
ENSG00000276867.1	33718	533
ENSG00000261174.2	33719	527
ENSG00000202245.1	33720	104
ENSG00000242134.2	33721	709
ENSG00000228958.1	33722	415
ENSG00000268651.3	33723	1003
ENSG00000262855.1	33724	271
ENSG00000275389.1	33725	2838
ENSG00000135569.4	33726	1014
ENSG00000250016.2	33727	677
ENSG00000261581.1	33728	725
ENSG00000259341.2	33729	11392
ENSG00000239093.1	33730	105
ENSG00000213522.4	33731	576
ENSG00000274654.1	33732	749
ENSG00000243104.1	33733	288
ENSG00000227394.1	33734	582
ENSG00000230542.6_PAR_Y	33735	1340
ENSG00000278607.1	33736	555
ENSG00000240764.4	33737	2763
ENSG00000236847.1	33738	693
ENSG00000233003.4	33739	2448
ENSG00000240393.1	33740	803
ENSG00000222832.1	33741	112
ENSG00000224897.8	33742	17214
ENSG00000271011.1	33743	520
ENSG00000213659.4	33744	835
ENSG00000234116.1	33745	792
ENSG00000260389.1	33746	2972
ENSG00000276149.1	33747	370
ENSG00000267138.1	33748	337
ENSG00000215547.1	33749	267
ENSG00000207151.1	33750	102
ENSG00000227725.3	33751	1104
ENSG00000268288.1	33752	515
ENSG00000265357.1	33753	73
ENSG00000240480.1	33754	657
ENSG00000252684.1	33755	80
ENSG00000254132.1	33756	542
ENSG00000216378.1	33757	984
ENSG00000257246.1	33758	754
ENSG00000235631.2	33759	1255
ENSG00000252700.1	33760	62
ENSG00000277130.1	33761	682
ENSG00000225299.1	33762	505
ENSG00000225415.2	33763	1053
ENSG00000266809.1	33764	248
ENSG00000239517.1	33765	156
ENSG00000251667.1	33766	951
ENSG00000236636.2	33767	432
ENSG00000171346.16	33768	5969
ENSG00000243297.2	33769	376
ENSG00000268707.1	33770	507
ENSG00000283142.1	33771	514
ENSG00000281106.4	33772	4153
ENSG00000254537.1	33773	390
ENSG00000255528.1	33774	333
ENSG00000270522.1	33775	262
ENSG00000230083.1	33776	238
ENSG00000230309.1	33777	387
ENSG00000228612.2	33778	2737
ENSG00000229090.2	33779	1370
ENSG00000256070.1	33780	1108
ENSG00000277890.1	33781	107
ENSG00000252934.1	33782	64
ENSG00000284650.1	33783	1039
ENSG00000277930.1	33784	844
ENSG00000264596.1	33785	1613
ENSG00000249748.1	33786	374
ENSG00000283209.1	33787	429
ENSG00000207507.1	33788	107
ENSG00000269997.1	33789	553
ENSG00000249403.1	33790	342
ENSG00000241200.1	33791	820
ENSG00000225343.1	33792	466
ENSG00000235005.1	33793	450
ENSG00000233939.1	33794	443
ENSG00000127129.10	33795	1649
ENSG00000200494.1	33796	102
ENSG00000200883.1	33797	98
ENSG00000238441.1	33798	62
ENSG00000279023.1	33799	465
ENSG00000232869.2	33800	402
ENSG00000201725.1	33801	107
ENSG00000228361.2	33802	470
ENSG00000234414.7	33803	2252
ENSG00000238291.1	33804	831
ENSG00000197866.3	33805	929
ENSG00000232795.1	33806	1060
ENSG00000248403.1	33807	622
ENSG00000211731.1	33808	343
ENSG00000227204.1	33809	1059
ENSG00000234647.2	33810	2624
ENSG00000259735.1	33811	497
ENSG00000267135.2	33812	287
ENSG00000284741.1	33813	3489
ENSG00000237952.1	33814	353
ENSG00000230600.1	33815	339
ENSG00000271291.1	33816	287
ENSG00000243345.1	33817	763
ENSG00000236180.2	33818	421
ENSG00000279993.1	33819	2500
ENSG00000248709.3	33820	1579
ENSG00000225777.1	33821	1181
ENSG00000251118.1	33822	404
ENSG00000226142.2	33823	337
ENSG00000270709.1	33824	248
ENSG00000287486.1	33825	1019
ENSG00000253668.1	33826	200
ENSG00000250307.2	33827	803
ENSG00000267558.2	33828	141
